ADM0_NAME,ADM1_NAME,vs_2001,vap_2001,tmax_2001,tmin_2001,srad_2001,pr_2001,ab_1960,ag_1960,ab_2001,ag_2001,vs_1960,vap_1960,tmax_1960,tmin_1960,srad_1960,pr_1960,LSTday_1960,LSTnight_1960,LSTday_2001,LSTnight_2001,ADM0_NAME.y,pop_1960,pop_2001
Thailand,Chachoengsao,1.304403156,2.841553615,32.60485932,23.94790397,221.3611106,111.0053897,0.952414127,0.759523906,0.966094817,0.740489349,1.41556405,2.733512875,32.16680837,23.22169868,216.2623922,111.729799,31.69770062,22.66519636,31.58216268,23.69898513,Thailand,517281.4678,728789.65
Thailand,Chainat,1.037330966,2.753515724,33.27094468,23.43996,221.82623,80.47062416,0.930571764,0.707825719,0.939435239,0.713993697,1.019458615,2.663342256,32.92865208,22.80780852,219.7963867,81.34257258,31.57405189,22.82123473,32.10710327,23.44168044,Thailand,400763.9004,301815.9825
Thailand,Chaiyaphum,1.398169275,2.449248938,32.07905698,21.43024616,223.8472475,89.67905762,0.792168082,0.40393551,0.815703739,0.437320752,1.19484935,2.361636987,31.70369376,20.81859475,220.704185,89.77375025,30.84895345,20.68621494,32.02880922,21.39242903,Thailand,1185325.546,960614.8174
Thailand,Chanthaburi,1.639173277,2.820049135,31.77658635,22.99083662,219.1446492,192.1779811,0.783329087,0.504450893,0.852169996,0.605800074,1.738154459,2.717628505,31.25585076,22.26318075,214.2366236,193.1871357,29.50233305,20.66560943,29.63771269,22.23041091,Thailand,474390.3008,483160.4472
Thailand,Chiang Mai,1.184514105,2.186749207,30.67486091,18.98141302,211.3650756,88.78184654,0.417333304,0.392587917,0.478507795,0.425335915,0.910081171,2.125579192,30.36668988,18.19901951,210.1405876,91.90011522,27.81348087,19.04526515,28.03180969,19.60311896,Thailand,1264067.93,1761582.37
Thailand,Chiang Rai,1.248911773,2.275053481,31.25055107,19.4140766,210.6909342,120.5205747,0.485393041,0.366852585,0.586911005,0.368764778,0.893344031,2.216657853,30.81601676,18.56185362,207.0641814,122.0014744,27.9349051,19.04813111,28.1053828,19.80090965,Thailand,1064732.111,1176088.706
Thailand,Chonburi,1.620536323,2.868745027,32.14719806,24.34115169,220.6490246,107.9014974,0.948098283,0.712261341,0.96323654,0.779588475,1.791249478,2.759923658,31.68667113,23.64068815,215.844962,107.8623635,31.61941694,22.02194989,31.55095426,23.07044559,Thailand,679664.3899,1609243.94
Thailand,Chumphon,1.411035223,2.831621403,31.84149886,22.99930322,207.9698165,186.0034541,0.765359038,0.467046336,0.861192626,0.529921684,1.592615578,2.734021273,31.36766843,22.35737967,206.5717038,178.7672269,28.69806207,20.98530939,28.88748532,21.99838243,Thailand,378081.5873,458195.9584
Thailand,Kalasin,1.618984651,2.508176668,32.31502709,21.92596395,227.6211024,107.1052939,0.905189872,0.484451058,0.931654249,0.523293702,1.28127425,2.45551498,31.82533583,21.33867793,221.5911667,107.6818284,31.89178358,21.16296191,32.36769854,21.86357657,Thailand,994385.5991,819418.4834
Thailand,Kampaeng Phet,1.035517802,2.688005203,32.85888125,22.41867609,217.9673986,95.62794702,0.845180882,0.615683004,0.866065935,0.62354156,0.956925295,2.605832033,32.61531052,21.81750848,215.8373025,98.17058102,31.26661585,21.38499054,31.99516101,22.41124881,Thailand,577760.1761,805129.5757
Thailand,Kanchanaburi,0.930267,2.629280222,32.57043282,22.26292605,214.5164636,111.4357119,0.726455589,0.525441651,0.759280966,0.585494524,1.01147732,2.541142153,32.19059852,21.63288509,213.1531741,112.0124904,30.75329394,20.96073098,31.45910415,21.98473911,Thailand,654880.1763,820757.8193
Thailand,Khon Kaen,1.479752157,2.484933795,32.41513779,21.89899903,224.5897953,92.33182245,0.893802806,0.484904713,0.915892416,0.509831514,1.170627851,2.415391903,31.97343661,21.30809644,220.7662281,91.92725844,32.1207968,21.29682838,32.96422194,21.74142883,Thailand,1623330.228,1735641.485
Thailand,Krabi,1.762880425,2.950549234,32.28773506,23.68977294,224.7421069,183.1401204,0.836129593,0.456203976,0.928335401,0.5251577,1.746924298,2.828942522,31.81499461,22.97476616,219.9746286,176.2198305,28.48474496,21.59493912,28.67987637,22.50149196,Thailand,284681.993,354478.8027
Thailand,Lampang,1.154029178,2.36138271,31.88190004,20.06288433,214.4275648,84.10050121,0.534460179,0.470057838,0.599994396,0.487793373,0.920266472,2.303834011,31.57372381,19.33526052,212.0095441,87.18118629,29.09171076,20.52487676,29.4066714,21.19100288,Thailand,766117.9687,717904.6715
Thailand,Lamphun,1.116274497,2.315746252,31.66462122,19.75330465,212.7455731,78.08827376,0.602501456,0.534206157,0.67032097,0.539489473,0.896905352,2.25982962,31.38640753,19.02679327,210.9635622,81.09135039,30.07258179,20.43954193,30.20932974,20.9999414,Thailand,409310.3471,424021.759
Thailand,Loei,1.399781046,2.29909797,31.45653629,19.62253104,213.7398292,99.35822045,0.592764801,0.413418983,0.661163316,0.387447031,1.160306438,2.248337683,31.06244148,19.0412989,211.1650458,100.2154869,28.86111304,19.29038588,29.45830157,20.02359068,Thailand,703753.7521,551655.4317
Thailand,Lopburi,1.118779978,2.688033543,33.24720695,22.9727943,220.1827135,91.32748761,0.942213953,0.669971115,0.943511362,0.641865463,1.056389678,2.592505729,32.90411579,22.31486517,217.1645746,91.9339697,33.20433766,22.2516133,33.78825816,23.05832791,Thailand,665434.8952,772322.9239
Thailand,Mae Hong Son,1.169649398,2.141797747,30.27013555,18.61117179,211.0124875,96.10600326,0.214889909,0.272742564,0.233964945,0.270878285,0.909964825,2.081280351,30.00720211,17.85318032,211.7133378,99.13561071,26.2789725,18.84519575,26.41785113,19.37452244,Thailand,209262.0575,209800.3409
Thailand,Maha Sarakham,1.576257982,2.564527856,32.74638315,22.46306414,229.7912453,98.113339,0.936251661,0.496815485,0.962487822,0.543078236,1.247733116,2.486313622,32.28999659,21.85365615,224.6815443,97.61451667,32.2048362,21.26659955,33.34182225,21.8849481,Thailand,1037467.881,818229.1088
Thailand,Mukdahan,1.631736918,2.461909527,31.94118993,21.22735664,231.4608584,123.9660123,0.770507236,0.376459995,0.853817056,0.468229043,1.405928876,2.424762358,31.42843303,20.58037969,224.2751993,127.8454645,29.8126501,20.53863337,30.57950824,21.43800306,Thailand,260188.391,360598.5849
Thailand,Nakhon Nayok,1.10268276,2.696174447,32.24634973,22.75532258,219.1898373,108.6318256,0.781840893,0.628119511,0.807794075,0.663937692,1.14397118,2.595813825,31.84871475,22.05228453,214.565241,110.1035984,30.5081228,21.28800292,30.80054947,22.23865264,Thailand,223842.4251,247187.8483
Thailand,Nakhon Pathom,1.079896597,2.804209391,33.28792685,23.73951148,216.2250484,86.30180369,0.960961432,0.81733792,0.962195313,0.863965533,1.220615477,2.702456473,32.88174147,23.08993622,213.8875887,87.05203339,31.84748173,23.232573,31.9409683,24.08762049,Thailand,660651.8825,960916.8477
Thailand,Nakhon Phanom,1.516383057,2.476927187,31.50678032,21.22940884,220.9155913,163.0761612,0.897393396,0.552778698,0.942697457,0.558416656,1.306284939,2.446552612,30.99823625,20.59541512,213.9779392,167.2370763,30.96798257,20.61610548,31.38935724,21.25001453,Thailand,783268.6862,580829.5961
Thailand,Nakhon Ratchasima,1.428504839,2.570032477,32.55538341,22.06741238,226.5252145,92.57750419,0.853564154,0.439923027,0.890158528,0.490477122,1.210386318,2.46633539,32.16924938,21.40050399,222.1440226,91.23437313,31.65617879,20.74672879,33.20180633,21.73330782,Thailand,2403445.168,2477434.295
Thailand,Nakhon Sawan,1.068554065,2.721120495,33.57508125,23.25075398,220.3568432,90.17004548,0.942633783,0.671172803,0.948416078,0.657902995,1.017367293,2.632886376,33.27250998,22.62600467,218.248026,91.93209841,32.52409726,22.69535225,33.39992744,23.2773326,Thailand,1114263.041,980384.2781
Thailand,Nakhon Si Thammarat,1.483935524,2.860690392,32.25315223,23.36584071,221.4860026,173.0942509,0.769148552,0.533664444,0.857765993,0.596790105,1.547638153,2.744044549,31.79560873,22.64759029,216.6219469,162.5401341,28.83968919,21.63123255,29.25685489,22.1951582,Thailand,1515346.912,1496354.975
Thailand,Nan,1.367943246,2.28341214,31.00714183,18.99667815,209.33085,98.83436468,0.322100547,0.32345528,0.40121365,0.341362846,1.033760067,2.231354254,30.5828018,18.29641866,205.1798855,98.92853621,26.98735053,19.13651942,27.20311765,19.91791006,Thailand,457039.6038,476185.3321
Thailand,Narathiwat,1.770056467,2.932246782,31.33973892,23.39834511,207.2511503,197.9299818,0.728404801,0.483913535,0.844411978,0.613139595,1.718461508,2.79021344,30.84778968,22.5158067,209.6227127,195.7993347,29.02438021,21.44695063,29.26322968,21.87162863,Thailand,594282.4521,664723.4096
Thailand,Nong Bua Lamphu,1.449719516,2.433990831,32.12032165,21.1482958,217.0723096,93.51945591,0.919550535,0.614909024,0.928427281,0.528544711,1.133993654,2.384930534,31.65742742,20.58407703,213.7059665,94.24482776,32.2651811,21.26192618,32.38063056,21.49111253,Thailand,448053.9547,481494.3116
Thailand,Nong Khai,1.463290593,2.469873311,31.01346147,20.85332911,209.8136438,185.5950064,0.892249966,0.582664395,0.927251608,0.595799675,1.241744909,2.433594031,30.47724483,20.23822669,203.9835652,185.5465386,31.08327018,20.61914548,30.6810508,21.03700316,Thailand,934335.7894,826176.3268
Thailand,Nonthaburi,1.185661614,2.815170897,33.07187734,24.11911597,215.0637604,93.71895215,0.980273295,0.878701915,0.981634494,0.940642,1.318914898,2.711984372,32.66838862,23.44805101,212.0747138,94.22295164,32.42127154,23.44853001,32.85627246,24.29616241,Thailand,551881.527,1485399.366
Thailand,Pathum Thani,1.081444422,2.797006164,32.94367689,23.94112296,216.8577297,95.41718337,0.978179682,0.841019187,0.982290482,0.918954529,1.178813001,2.693601202,32.54536358,23.25161445,213.3628929,96.18773597,31.9208205,22.95165167,32.07062804,23.8399625,Thailand,387335.3147,1455798.118
Thailand,Pattani,1.914401074,2.975294451,31.79967601,23.94519326,213.7782058,161.7598694,0.937627833,0.721158783,0.972784605,0.81749008,1.883034156,2.838906874,31.34303778,23.0943826,213.0503246,159.8789066,30.14858076,22.70796512,30.57140914,22.92860493,Thailand,521492.2095,606866.6918
Thailand,Phachinburi,1.155433908,2.739461967,32.4285832,22.93240015,221.9444591,116.5130961,0.847504552,0.659832367,0.86878353,0.663235471,1.178665141,2.635940704,32.00339091,22.21114372,216.7541521,117.8508208,31.31529872,21.59479195,31.54210992,22.55977538,Thailand,288854.7755,550730.1251
Thailand,Phangnga,1.711127758,2.929306268,31.61707213,23.4636141,222.255887,252.5074955,0.664135523,0.370913095,0.793945248,0.491807563,1.689730854,2.813171088,31.12629885,22.79098997,218.0391712,245.218126,27.83399885,21.66741117,28.07861316,22.42645605,Thailand,196598.6196,255126.9303
Thailand,Phatthalung,1.417809546,2.860152224,31.8986255,23.37574707,218.0954652,178.8321933,0.789772185,0.5813441,0.858777284,0.63072585,1.461817658,2.737077055,31.45481276,22.57727437,213.8463376,165.8468003,28.84005623,22.45261794,29.12500086,22.55664543,Thailand,482940.0536,478246.0961
Thailand,Phayao,1.239953432,2.331967663,31.37963818,19.47385363,211.81551,95.98096676,0.48185261,0.39836757,0.565031008,0.386164764,0.917253552,2.264979421,30.98220442,18.70332157,208.2498776,97.44065122,28.64328695,19.68358077,28.79755212,20.45770511,Thailand,592928.8348,413545.8381
Thailand,Phetchabun,1.249414896,2.481120214,32.4432488,21.12016619,219.9148779,98.98947956,0.734155803,0.464293643,0.744911536,0.475434738,1.140323301,2.396940666,32.11479125,20.52029134,217.6366626,100.6678819,30.8834515,20.42856206,31.6161355,21.40219075,Thailand,963965.5719,934997.3423
Thailand,Phetchaburi,1.412582563,2.780805549,31.91980705,23.65334711,215.2648205,76.33649265,0.79549105,0.673980669,0.80953097,0.70557653,1.590422647,2.680245067,31.43831761,23.01703888,213.2542975,75.92734118,30.86929621,21.7124391,31.45095196,22.57018455,Thailand,363828.5122,474117.0339
Thailand,Phichit,1.095393199,2.728535121,33.67611128,23.08706873,221.1835569,93.97300064,0.970742527,0.678895626,0.97640337,0.676016952,1.010560536,2.633644941,33.4061004,22.49394902,219.1698244,96.36809285,32.52795969,22.76813384,33.45590106,23.23667539,Thailand,556683.4976,542985.2212
Thailand,Phitsanulok,1.184317384,2.583863433,32.67196393,21.73431805,219.3772271,101.2362171,0.788211704,0.584949048,0.801745999,0.574864357,1.035389959,2.502179816,32.39790534,21.15212334,217.2733561,104.4673159,30.28079176,21.31243245,31.01018831,22.20563146,Thailand,670429.9491,917455.733
Thailand,Phra Nakhon Si Ayudhya,0.968415149,2.762670276,33.15168847,23.50954766,218.6413875,86.10916394,0.959193853,0.836707298,0.959154183,0.843606006,1.014261321,2.664076977,32.7590428,22.82293953,215.6398742,87.53252001,31.30425497,23.46538574,31.6175397,23.8484166,Thailand,1108864.003,874433.8851
Thailand,Phrae,1.219967774,2.44703364,32.14750355,20.2105184,215.306066,88.14141324,0.570952712,0.473815063,0.651774953,0.513882066,0.964482906,2.387923156,31.818829,19.51790614,212.511251,91.17068837,28.87166558,20.6925698,29.06735802,21.42061063,Thailand,286997.0781,431690.6922
Thailand,Phuket,1.946100316,2.982084307,31.62918917,24.27067754,223.6155264,212.6623235,0.850837419,0.592789027,0.935534697,0.844667959,1.95835337,2.859900827,31.15673826,23.57340926,220.4512076,206.2279542,27.94954645,22.91948544,28.90488174,23.52010649,Thailand,132413.899,577789.0654
Thailand,Prachuap Khilikhan,1.384599808,2.752971061,31.55066121,23.09583166,211.0800482,112.3691752,0.706120514,0.521821733,0.759614229,0.583521543,1.610401712,2.65815726,31.03364946,22.47828365,209.6691411,109.2515004,29.81026317,20.92014138,30.26896349,21.84179489,Thailand,387288.9641,458691.7874
Thailand,Ranong,1.532118661,2.823740525,31.46060677,22.64935163,208.7636485,269.8669018,0.56510487,0.329769551,0.715305484,0.466151905,1.683636512,2.722956336,30.97370605,22.01178537,206.9061309,260.5962109,27.11500757,20.99792508,27.52793501,21.92891569,Thailand,104538.9855,265124.2483
Thailand,Ratchaburi,1.155031539,2.772172936,32.75007611,23.32781941,214.8087171,82.90598588,0.889143575,0.711216785,0.896349331,0.767028765,1.312031335,2.67091047,32.31555052,22.69899143,213.0673139,82.97017879,31.795791,21.85074486,32.00919755,22.82898063,Thailand,740590.7961,794600.6021
Thailand,Rayong,1.623364719,2.872292033,32.1209971,23.91026723,219.775117,126.4518941,0.934634353,0.655579946,0.959773539,0.717448415,1.800683632,2.765635052,31.63774658,23.21450331,214.7109197,125.8159518,31.23212035,21.48580963,31.16806643,22.62604571,Thailand,351169.1824,857997.8963
Thailand,Roi Et,1.645315308,2.571303667,32.7194713,22.3851889,233.1393301,108.8231618,0.937867119,0.490961245,0.964448192,0.558952031,1.331636246,2.506901297,32.23779304,21.76799805,226.8201001,109.1032618,31.90437256,21.27716061,32.79879359,21.94804866,Thailand,1390601.727,1078643.567
Thailand,Sa Kaeo,1.30405467,2.74670598,32.68058091,22.76909653,226.147279,112.5350168,0.862626321,0.510959597,0.896519357,0.544007876,1.261267792,2.640366412,32.19233866,22.02475547,220.8027254,113.8646444,31.90058787,21.34015171,32.70430739,22.45698725,Thailand,381984.9635,593420.1695
Thailand,Sakon Nakhon,1.587278844,2.463617122,31.45432215,21.15880733,220.3607139,132.0839051,0.872718041,0.585825555,0.914457533,0.567157685,1.297173686,2.431603533,30.92924688,20.56181243,213.9529155,134.4528185,31.1697711,21.04481139,31.55540165,21.52778307,Thailand,1092016.113,930353.3986
Thailand,Samut Prakarn,1.756893604,2.899438315,32.77410152,24.70583994,216.435071,110.9882697,0.98014944,0.880980462,0.988558939,0.941675374,1.919838815,2.790105113,32.35133849,24.0162423,212.6756852,111.8425371,32.21238485,24.38794352,31.86639124,25.05498194,Thailand,609745.1458,1938584.17
Thailand,Samut Sakhon,1.568931815,2.873806444,32.92098169,24.23400787,216.4511277,92.91191383,0.975543007,0.841102493,0.978093122,0.926203594,1.741506054,2.768416841,32.49846154,23.58647626,213.8264076,93.55876568,31.63332951,23.20503386,31.59105471,24.36306566,Thailand,283107.937,995375.123
Thailand,Samut Songkham,1.646494001,2.88525311,32.7764043,24.03174515,217.8355623,82.26094631,0.936961597,0.803903505,0.944831968,0.888699737,1.821848122,2.780025748,32.33305216,23.39730059,215.7293056,82.57169409,30.47952,22.52159603,30.66347095,23.71429315,Thailand,204798.9508,180610.7328
Thailand,Saraburi,1.05342683,2.717890359,32.99343722,22.99994898,219.1408642,98.30755619,0.943784248,0.745267629,0.951381886,0.765897448,1.048230548,2.620015357,32.61310617,22.30860456,215.5414314,99.21921397,31.96423699,22.12486972,32.29256431,23.10164524,Thailand,451630.8404,739804.0828
Thailand,Satun,1.942580085,2.961068251,32.18472333,23.56749867,210.6807102,177.2250408,0.762882518,0.489281439,0.886566334,0.65075204,1.946110584,2.823315685,31.74151558,22.71954287,210.0411402,168.328244,27.79245087,22.09242923,29.13764256,22.95650125,Thailand,208182.9688,272087.5524
Thailand,Si Saket,1.666100648,2.616128738,32.4497607,22.19734302,237.4406432,117.9790716,0.907206864,0.491686826,0.935818329,0.542057707,1.51045707,2.542473794,31.92556972,21.55405512,230.4102343,117.4071495,31.94885178,21.38651761,32.54331389,21.74608398,Thailand,1381170.235,1047493.487
Thailand,Singburi,1.002855058,2.751177731,33.14745315,23.35360025,222.2810487,76.05994801,0.925507355,0.749796408,0.933937317,0.774777352,0.991628819,2.658204504,32.78273898,22.68727585,219.8494391,77.03792766,30.73533947,22.88280025,31.19250215,23.54611229,Thailand,373205.2989,196575.6106
Thailand,Songkhla,1.725066247,2.93371346,31.94786117,23.8511217,215.0672253,163.015146,0.862958074,0.62797027,0.938989121,0.728725495,1.732783851,2.80291379,31.50514133,23.01303046,212.9528742,154.3756789,29.11383505,22.623625,29.80556242,23.10299947,Thailand,976812.6402,1478487.319
Thailand,Sukhothai,1.081687534,2.666039471,33.1080213,22.38963483,216.8543182,88.94406916,0.900157415,0.699959997,0.921581226,0.700298485,0.91781888,2.599016322,32.84505616,21.74279209,214.5787304,91.934431,31.09466101,22.13062322,32.13736415,22.83562252,Thailand,536600.4711,626571.5675
Thailand,Suphanburi,0.948315921,2.740150593,33.3372116,23.31638271,218.7322578,80.72261878,0.917419568,0.731725228,0.932392437,0.748350259,0.994154046,2.647066044,32.96138389,22.66319122,216.8387257,82.37122426,31.80479466,22.76209509,32.17304701,23.36710649,Thailand,816058.3888,832746.645
Thailand,Surat Thani,1.453870197,2.848042641,32.19445743,23.08127805,219.5178897,166.6488612,0.73114813,0.479142386,0.822984486,0.529091362,1.484057676,2.738844464,31.72328716,22.41200011,215.3604748,159.4006329,28.61342725,21.26316899,28.87926048,22.17029416,Thailand,694064.2244,1018308.29
Thailand,Surin,1.657979357,2.637767643,32.79252049,22.24376599,235.9854066,111.5445171,0.912718625,0.471637184,0.936212684,0.539450845,1.417898936,2.551408907,32.30871533,21.59662719,229.7309092,110.7620432,32.26127534,21.50365185,32.90570204,21.73288199,Thailand,1502852.264,1116474.717
Thailand,Tak,1.02517088,2.371285834,31.16650693,19.82495838,213.440386,111.1903131,0.439417303,0.392129986,0.489423585,0.437464657,0.940859858,2.310996553,30.94123039,19.18300135,211.1960414,114.1492826,27.79961873,19.3275676,29.0279952,20.43448328,Thailand,419751.4845,532342.1591
Thailand,Trad,1.960140024,2.892808818,31.8217994,23.32978827,213.3530799,281.8575553,0.755878275,0.446105898,0.851282813,0.563029421,2.074591135,2.78672299,31.29375353,22.63110227,209.6357526,280.6824261,28.74118402,21.2822509,28.6903492,22.38362213,Thailand,165314.2949,244648.1277
Thailand,Trang,1.648502451,2.925382431,32.30441627,23.38287795,221.0746552,174.9932206,0.789806795,0.492911193,0.890162849,0.592613014,1.694129827,2.799439959,31.84913173,22.60611126,216.7005548,165.9777272,28.47101061,21.62888604,29.26660515,22.50162643,Thailand,538345.617,591493.9525
Thailand,Ubon Ratchathani,1.649425923,2.583864377,32.27377153,22.41489344,236.69841,140.5866817,0.884977758,0.480148055,0.931738459,0.543128151,1.585784719,2.521880582,31.71772823,21.73100599,228.982863,142.4368611,31.62216523,21.28827706,32.23372209,21.99804857,Thailand,1524133.775,1736144.805
Thailand,Udon Thani,1.513388097,2.457772097,31.73209537,21.36521227,215.8926812,112.6011271,0.906451794,0.590617536,0.924296558,0.561003532,1.183739779,2.415397873,31.22580978,20.78915691,211.2803734,113.7563921,31.92320705,20.87039227,32.1716437,21.34722579,Thailand,1594153.262,1265064.094
Thailand,Uthai Thani,1.034633199,2.682124951,32.98198251,22.74277227,218.670206,95.74565117,0.839758214,0.600558293,0.850641472,0.611635284,1.019780669,2.5996179,32.66547663,22.12844824,216.8367073,97.32440569,31.34983894,21.74613828,32.13324388,22.5945903,Thailand,289848.0226,298480.7025
Thailand,Uttaradit,1.244184466,2.503824989,32.51765274,20.71936197,215.512281,101.568583,0.642222401,0.506201075,0.706887726,0.547148984,1.011223633,2.446783252,32.20473184,20.08093056,213.072316,104.5942153,29.14270527,21.02066185,30.05370836,21.96009039,Thailand,457953.1942,437521.3659
Thailand,Yala,1.446180053,2.811074615,31.05653981,22.63103976,205.836689,178.7142261,0.4573747,0.326723996,0.674272141,0.482218078,1.409889205,2.671956982,30.56503907,21.73034435,207.5974462,174.8352603,27.55127515,20.61323451,28.21588612,21.47187036,Thailand,372203.9211,433010.3955
Thailand,Yasothon,1.64771215,2.557557639,32.61523102,22.14629245,235.2954571,117.5289584,0.935976941,0.468925249,0.96396281,0.552469757,1.417688894,2.504598351,32.10658859,21.50979109,228.2823917,119.0788724,31.56883464,21.30768986,32.2808509,21.89714335,Thailand,603444.2137,483232.6944
Timor-Leste,Aileu,2.526431108,2.26034571,26.19256314,18.57639753,226.7800803,149.4444884,0.444317749,0.472510632,0.554743755,0.53136969,2.405717087,2.260883154,25.69915376,18.51307697,224.634698,160.9505868,28.0228805,16.55496263,28.22926912,17.6902221,Timor-Leste,16562.93808,47410.38707
Timor-Leste,Ainaro,2.460893029,2.201558341,25.50305649,17.7033197,226.5422034,156.0173086,0.461703326,0.415542813,0.512101135,0.437972401,2.346630864,2.204872134,24.99982711,17.64859423,224.8440775,174.7724544,26.65840177,15.77782975,27.11779877,16.86939792,Timor-Leste,225722.7306,59787.1294
